Nome,Tipo,Tamanho,Tendência,PV_médio,PV_dados,CA,Deslocamento,Força,mod_força,Destreza,mod_destreza,Constituição,mod_constituição,Inteligência,mod_inteligência,Sabedoria,mod_sabedoria,Carisma,mod_carisma,Infos,Nível_desafio,XP,Ações,Dano_médio
URSO MARROM,Besta,Grande,imparcial,34,4d10 + 12,11,12.0,19.0,4.0,10.0,0.0,16.0,3.0,2.0,-4.0,13.0,1.0,7.0,-2.0,"Perícias Percepção +3 Sentidos Percepção passiva 13 Idiomas  Nível de Desafio 1 (200 XP) Faro Aguçado. O urso tem vantagem em testes de Sabedoria (Percepção) relacionados ao olfato.  AÇÕES Ataques Múltiplos. O urso realiza dois ataques: um com sua mordida e um com suas garras. Mordida. Ataque Corpo-a-Corpo com Arma: +5 para atingir, alcance 1,5 m, um alvo. Acerto: 8 (1d8 + 4) de dano perfurante. Garras. Ataque Corpo-a-Corpo com Arma: +5 para atingir, alcance 1,5 m, um alvo. Acerto: 11 (2d6 + 4) de dano cortante.     URSO NEGRO Besta Média, imparcial Classe de Armadura 11 (armadura natural) Pontos de Vida 19 (3d8 + 6) Deslocamento 12 m, escalada 9 m FOR 15 (+2) DES 10 (+0) CON 14 (+2) INT 2 (4) SAB 12 (+1) CAR 7 (2) Perícias Percepção +3 Sentidos Percepção passiva 13 Idiomas  Nível de Desafio 1/2 (100 XP) Faro Aguçado. O urso tem vantagem em testes de Sabedoria (Percepção) relacionados ao olfato.  AÇÕES Ataques Múltiplos. O urso realiza dois ataques: um com sua mordida e um com suas garras.  Mordida. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 5 (1d6 + 2) de dano perfurante.  Garras. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 7 (2d4 + 2) de dano cortante.  URSO POLAR Besta Grande, imparcial Classe de Armadura 12 (armadura natural) Pontos de Vida 42 (5d10 + 15) Deslocamento 12 m, natação 9 m FOR 20 (+5) DES 10 (+0) CON 16 (+3) INT 2 (4) SAB 13 (+1) CAR 7 (2) Perícias Percepção +3 Sentidos Percepção passiva 13 Idiomas ",1,200.0," Ataques Múltiplos. O urso realiza dois ataques: um com sua mordida e um com suas garras. Mordida. Ataque Corpo-a-Corpo com Arma: +5 para atingir, alcance 1,5 m, um alvo. Acerto: 8 (1d8 + 4) de dano perfurante. Garras. Ataque Corpo-a-Corpo com Arma: +5 para atingir, alcance 1,5 m, um alvo. Acerto: 11 (2d6 + 4) de dano cortante.",11.0
URSO NEGRO,Besta,Média,imparcial,19,3d8 + 6,11,12.0,15.0,2.0,10.0,0.0,14.0,2.0,2.0,-4.0,12.0,1.0,7.0,-2.0,"Perícias Percepção +3 Sentidos Percepção passiva 13 Idiomas  Nível de Desafio 1/2 (100 XP) Faro Aguçado. O urso tem vantagem em testes de Sabedoria (Percepção) relacionados ao olfato.  AÇÕES Ataques Múltiplos. O urso realiza dois ataques: um com sua mordida e um com suas garras.  Mordida. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 5 (1d6 + 2) de dano perfurante.  Garras. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 7 (2d4 + 2) de dano cortante.  URSO POLAR Besta Grande, imparcial Classe de Armadura 12 (armadura natural) Pontos de Vida 42 (5d10 + 15) Deslocamento 12 m, natação 9 m FOR 20 (+5) DES 10 (+0) CON 16 (+3) INT 2 (4) SAB 13 (+1) CAR 7 (2) Perícias Percepção +3 Sentidos Percepção passiva 13 Idiomas ",1/2,100.0," Ataques Múltiplos. O urso realiza dois ataques: um com sua mordida e um com suas garras.  Mordida. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 5 (1d6 + 2) de dano perfurante.  Garras. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 7 (2d4 + 2) de dano cortante.",7.0
URSO POLAR,Besta,Grande,imparcial,42,5d10 + 15,12,12.0,20.0,5.0,10.0,0.0,16.0,3.0,2.0,-4.0,13.0,1.0,7.0,-2.0,Perícias Percepção +3 Sentidos Percepção passiva 13 Idiomas,2,450.0," Ataques Múltiplos. O urso realiza dois ataques: um com sua mordida e um com suas garras.  Mordida. Ataque Corpo-a-Corpo com Arma: +7 para atingir, alcance 1,5 m, um alvo. Acerto: 8 (1d8 + 5) de dano perfurante.  Garras. Ataque Corpo-a-Corpo com Arma: +5 para atingir, alcance 1,5 m, um alvo. Acerto: 12 (2d6 + 5) de dano cortante.",12.0
VEADO,Besta,Média,imparcial,4,1d8,13,15.0,11.0,0.0,16.0,3.0,11.0,0.0,2.0,-4.0,14.0,2.0,5.0,-3.0,"Sentidos Percepção passiva 12 Idiomas  Nível de Desafio 0 (10 XP) AÇÕES Mordida. Ataque Corpo-a-Corpo com Arma: +2 para atingir, alcance 1,5 m, um alvo. Acerto: 2 (1d4) de dano perfurante.  VESPA GIGANTE Besta Média, imparcial Classe de Armadura 12 Pontos de Vida 13 (3d8) Deslocamento 3 m, voo 15 m FOR 10 (+0) DES 14 (+2) CON 10 (+9) INT 1 (5) SAB 10 (+0) CAR 3 (4) Sentidos Percepção passiva 10 Idiomas  Nível de Desafio 1/2 (100 XP) AÇÕES Ferrão. Ataque Corpo-a-Corpo com Arma: +4 para atingir, alcance 1,5 m, uma criatura. Acerto: 5 (1d6 + 2) de dano perfurante e o alvo deve realizar um teste de resistência de Constituição CD 11, sofrendo 10 (3d6) de dano de veneno se fracassar na resistência, ou metade desse dano se obtiver sucesso. Se o veneno reduzir os pontos de vida do alvo a 0, ele fica estável mas envenenado por 1 hora, mesmo após recuperar pontos de vida, e fica paralisado enquanto estiver envenenado dessa forma.  WORG Monstruosidade Grande, neutro e mau Classe de Armadura 13 (armadura natural) Pontos de Vida 26 (4d10 + 4) Deslocamento 15 m FOR 16 (+3) DES 13 (+1) CON 13 (+1) INT 7 (2) SAB 11 (+0) CAR 8 (1) Perícias Percepção +4 Sentidos visão no escuro 18 m, Percepção passiva 14 Idiomas Goblin, Worg",0,10.0," Mordida. Ataque Corpo-a-Corpo com Arma: +2 para atingir, alcance 1,5 m, um alvo. Acerto: 2 (1d4) de dano perfurante.",5.0
VESPA GIGANTE,Besta,Média,imparcial,13,3d8,12,3.0,10.0,0.0,14.0,2.0,10.0,9.0,1.0,-5.0,10.0,0.0,3.0,-4.0,"Sentidos Percepção passiva 10 Idiomas  Nível de Desafio 1/2 (100 XP) AÇÕES Ferrão. Ataque Corpo-a-Corpo com Arma: +4 para atingir, alcance 1,5 m, uma criatura. Acerto: 5 (1d6 + 2) de dano perfurante e o alvo deve realizar um teste de resistência de Constituição CD 11, sofrendo 10 (3d6) de dano de veneno se fracassar na resistência, ou metade desse dano se obtiver sucesso. Se o veneno reduzir os pontos de vida do alvo a 0, ele fica estável mas envenenado por 1 hora, mesmo após recuperar pontos de vida, e fica paralisado enquanto estiver envenenado dessa forma.  WORG Monstruosidade Grande, neutro e mau Classe de Armadura 13 (armadura natural) Pontos de Vida 26 (4d10 + 4) Deslocamento 15 m FOR 16 (+3) DES 13 (+1) CON 13 (+1) INT 7 (2) SAB 11 (+0) CAR 8 (1) Perícias Percepção +4 Sentidos visão no escuro 18 m, Percepção passiva 14 Idiomas Goblin, Worg",1/2,100.0," Ferrão. Ataque Corpo-a-Corpo com Arma: +4 para atingir, alcance 1,5 m, uma criatura. Acerto: 5 (1d6 + 2) de dano perfurante e o alvo deve realizar um teste de resistência de Constituição CD 11, sofrendo 10 (3d6) de dano de veneno se fracassar na resistência, ou metade desse dano se obtiver sucesso.",10.0
WORG,Monstruosidade,Grande,neutro e mau,26,4d10 + 4,13,15.0,16.0,3.0,13.0,1.0,13.0,1.0,7.0,-2.0,11.0,0.0,8.0,-1.0,"Perícias Percepção +4 Sentidos visão no escuro 18 m, Percepção passiva 14 Idiomas Goblin, Worg",1/2,100.0," Mordida. Ataque Corpo-a-Corpo com Arma: +5 para atingir, alcance 1,5 m, um alvo. Acerto: 10 (2d6 + 3) de dano perfurante.",10.0
ACÓLITO,Humanoide,Médio,qualquer tendência,9,2d8,10,9.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,2.0,11.0,0.0,"Perícias Medicina +4, Religião +2 Sentidos Percepção passiva 12 Idiomas um idioma qualquer (geralmente Comum) Nível de Desafio 1/4 (50 XP) Conjuração. O acólito é um conjurador de 1° nível. Sua habilidade de conjuração é Sabedoria (CD de resistência de magia 12, +4 para atingir com ataques com magia). Ele possui as seguintes magias de clérigo preparadas:  Truques (à vontade): chama sagrada, luz, taumaturgia 1° nível (3 espaços): bênção, curar ferimentos, santuário AÇÕES Clava. Ataque Corpo-a-Corpo com Arma: +2 para atingir, alcance 1,5 m, um alvo. Acerto: 2 (1d4) de dano de concussão. Acólitos são membros juniores de um clericato, geralmente respondendo a um sacerdote. Eles realizam uma variedade de funções em um templo e recebem poderes de conjuração menores por suas divindades.  ARCANO Humanoide Médio (qualquer raça), qualquer tendência Classe de Armadura 12 (15 com armadura arcana) Pontos de Vida 40 (9d8) Deslocamento 9 m FOR 9 (1) DES 14 (+2) CON 11 (+0) INT 17 (+3) SAB 12 (+1) CAR 11 (+0) Testes de Resistência Int +6, Sab +4 Perícias Arcanismo +6, História +6 Sentidos Percepção passiva 11 Idiomas quatro idiomas quaisquer",1/4,50.0," Clava. Ataque Corpo-a-Corpo com Arma: +2 para atingir, alcance 1,5 m, um alvo. Acerto: 2 (1d4) de dano de concussão.",4.0
ARCANO,Humanoide,Médio,qualquer tendência,9,2d8,10,9.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,2.0,11.0,0.0,"Perícias Medicina +4, Religião +2 Sentidos Percepção passiva 12 Idiomas um idioma qualquer (geralmente Comum) Nível de Desafio 1/4 (50 XP) Conjuração. O acólito é um conjurador de 1° nível. Sua habilidade de conjuração é Sabedoria (CD de resistência de magia 12, +4 para atingir com ataques com magia). Ele possui as seguintes magias de clérigo preparadas:  Truques (à vontade): chama sagrada, luz, taumaturgia 1° nível (3 espaços): bênção, curar ferimentos, santuário AÇÕES Clava. Ataque Corpo-a-Corpo com Arma: +2 para atingir, alcance 1,5 m, um alvo. Acerto: 2 (1d4) de dano de concussão. Acólitos são membros juniores de um clericato, geralmente respondendo a um sacerdote. Eles realizam uma variedade de funções em um templo e recebem poderes de conjuração menores por suas divindades.  ARCANO Humanoide Médio (qualquer raça), qualquer tendência Classe de Armadura 12 (15 com armadura arcana) Pontos de Vida 40 (9d8) Deslocamento 9 m FOR 9 (1) DES 14 (+2) CON 11 (+0) INT 17 (+3) SAB 12 (+1) CAR 11 (+0) Testes de Resistência Int +6, Sab +4 Perícias Arcanismo +6, História +6 Sentidos Percepção passiva 11 Idiomas quatro idiomas quaisquer",1/4,50.0," Clava. Ataque Corpo-a-Corpo com Arma: +2 para atingir, alcance 1,5 m, um alvo. Acerto: 2 (1d4) de dano de concussão.",4.0
ARQUIMAGO,Humanoide,Médio,qualquer tendência,9,2d8,10,9.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,2.0,11.0,0.0,"Perícias Medicina +4, Religião +2 Sentidos Percepção passiva 12 Idiomas um idioma qualquer (geralmente Comum) Nível de Desafio 1/4 (50 XP) Conjuração. O acólito é um conjurador de 1° nível. Sua habilidade de conjuração é Sabedoria (CD de resistência de magia 12, +4 para atingir com ataques com magia). Ele possui as seguintes magias de clérigo preparadas:  Truques (à vontade): chama sagrada, luz, taumaturgia 1° nível (3 espaços): bênção, curar ferimentos, santuário AÇÕES Clava. Ataque Corpo-a-Corpo com Arma: +2 para atingir, alcance 1,5 m, um alvo. Acerto: 2 (1d4) de dano de concussão. Acólitos são membros juniores de um clericato, geralmente respondendo a um sacerdote. Eles realizam uma variedade de funções em um templo e recebem poderes de conjuração menores por suas divindades.  ARCANO Humanoide Médio (qualquer raça), qualquer tendência Classe de Armadura 12 (15 com armadura arcana) Pontos de Vida 40 (9d8) Deslocamento 9 m FOR 9 (1) DES 14 (+2) CON 11 (+0) INT 17 (+3) SAB 12 (+1) CAR 11 (+0) Testes de Resistência Int +6, Sab +4 Perícias Arcanismo +6, História +6 Sentidos Percepção passiva 11 Idiomas quatro idiomas quaisquer",1/4,50.0," Clava. Ataque Corpo-a-Corpo com Arma: +2 para atingir, alcance 1,5 m, um alvo. Acerto: 2 (1d4) de dano de concussão.",4.0
ASSASSINO,Humanoide,Médio,qualquer tendência não-boa,78,12d8 + 24,15,9.0,11.0,0.0,16.0,3.0,14.0,2.0,13.0,1.0,11.0,0.0,10.0,0.0,"Testes de Resistência Des +7, Int +5 Perícias Acrobacia +7, Enganação +4, Furtividade +11,          Percepção + 4 Resistência a Dano veneno Sentidos Percepção passiva 14 Idiomas Gíria de ladrão mais dois idiomas quaisquer",8,3900.0," Adaga. Ataque Corpo-a-Corpo ou à Distância com Arma: +6 para atingir, alcance 1,5 m ou distância 6/18 m, um alvo. Acerto: 4 (1d4 + 2) de dano perfurante.",19.0
BANDIDO,Humanoide,Médio,qualquer tendência não-leal,11,2d8 + 2,12,9.0,11.0,0.0,12.0,1.0,12.0,1.0,10.0,0.0,10.0,0.0,10.0,0.0,"Sentidos Percepção passiva 10 Idiomas um idioma qualquer (geralmente Comum) Nível de Desafio 1/8 (25 XP) AÇÕES Cimitarra. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 4 (1d6 + 1) de dano cortante.  Besta Leve. Ataque à Distância com Arma: +3 para atingir, distância 24/96 m, um alvo. Acerto: 5 (1d8 + 1) de dano perfurante.  Bandidos andam em bandos e são, às vezes, liderados por rufiões, veteranos ou conjuradores. Nem todos os bandidos são malignos. Opressão, seca, doenças ou a fome, muitas vezes podem conduzir pessoas, outrora honestas, a uma vida de banditismo. Piratas são bandidos do alto mar. Eles podem ser flibusteiros interessados apenas em tesouros e matança, ou podem ser corsários sancionados pela coroa a atacar e saquear os navios de uma nação inimiga.  BATEDOR  Humanoide Médio (qualquer raça), qualquer tendência Classe de Armadura 13 (armadura de couro) Pontos de Vida 16 (3d8 + 3) Deslocamento 9 m FOR 11 (+0) DES 14 (+2) CON 12 (+1) INT 11 (+0) SAB 13 (+1) CAR 11 (+0) Perícias Furtividade +6, Natureza +4, Percepção +5,    Sobrevivência +5 Sentidos Percepção passiva 15 Idiomas um idioma qualquer (geralmente Comum) Nível de Desafio 1/2 (100 XP) Audição e Visão Aguçadas. O batedor tem vantagem em testes de Sabedoria (Percepção) relacionados à audição e à visão. AÇÕES Ataques Múltiplos. O batedor realiza dois ataques corpo-a-corpo ou dois ataques à distância.  Espada Curta. Ataque Corpo-a-Corpo com Arma: +4 para atingir, alcance 1,5 m, um alvo. Acerto: 5 (1d6 + 2) de dano perfurante.  Arco Longo. Ataque à Distância com Arma: +4 para atingir, distância 45/180 m, um alvo. Acerto: 6 (1d8 + 2) de dano perfurante.  Batedores são caçadores e rastreadores competentes que oferecem seus serviços por uma taxa. A maioria caça presas selvagens, mas alguns poucos trabalham como caçadores de recompensa, atuando como guias ou fornecendo reconhecimento militar.  CAPITÃO DOS BANDIDOS  Humanoide Médio (qualquer raça), qualquer tendência não-leal Classe de Armadura 15 (couro batido) Pontos de Vida 65 (10d8 + 20) Deslocamento 9 m FOR 15 (+2) DES 16 (+3) CON 14 (+2) INT 14 (+2) SAB 11 (+0) CAR 14 (+2) Testes de Resistência For +4, Des +5, Sab +2 Perícias Atletismo +4, Enganação +4 Sentidos Percepção passiva 10 Idiomas dois idiomas quaisquer",1/8,25.0," Cimitarra. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 4 (1d6 + 1) de dano cortante.  Besta Leve. Ataque à Distância com Arma: +3 para atingir, distância 24/96 m, um alvo. Acerto: 5 (1d8 + 1) de dano perfurante.",5.0
BATEDOR,Humanoide,Médio,qualquer tendência,11,2d8 + 2,12,9.0,11.0,0.0,12.0,1.0,12.0,1.0,10.0,0.0,10.0,0.0,10.0,0.0,"Sentidos Percepção passiva 10 Idiomas um idioma qualquer (geralmente Comum) Nível de Desafio 1/8 (25 XP) AÇÕES Cimitarra. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 4 (1d6 + 1) de dano cortante.  Besta Leve. Ataque à Distância com Arma: +3 para atingir, distância 24/96 m, um alvo. Acerto: 5 (1d8 + 1) de dano perfurante.  Bandidos andam em bandos e são, às vezes, liderados por rufiões, veteranos ou conjuradores. Nem todos os bandidos são malignos. Opressão, seca, doenças ou a fome, muitas vezes podem conduzir pessoas, outrora honestas, a uma vida de banditismo. Piratas são bandidos do alto mar. Eles podem ser flibusteiros interessados apenas em tesouros e matança, ou podem ser corsários sancionados pela coroa a atacar e saquear os navios de uma nação inimiga.  BATEDOR  Humanoide Médio (qualquer raça), qualquer tendência Classe de Armadura 13 (armadura de couro) Pontos de Vida 16 (3d8 + 3) Deslocamento 9 m FOR 11 (+0) DES 14 (+2) CON 12 (+1) INT 11 (+0) SAB 13 (+1) CAR 11 (+0) Perícias Furtividade +6, Natureza +4, Percepção +5,    Sobrevivência +5 Sentidos Percepção passiva 15 Idiomas um idioma qualquer (geralmente Comum) Nível de Desafio 1/2 (100 XP) Audição e Visão Aguçadas. O batedor tem vantagem em testes de Sabedoria (Percepção) relacionados à audição e à visão. AÇÕES Ataques Múltiplos. O batedor realiza dois ataques corpo-a-corpo ou dois ataques à distância.  Espada Curta. Ataque Corpo-a-Corpo com Arma: +4 para atingir, alcance 1,5 m, um alvo. Acerto: 5 (1d6 + 2) de dano perfurante.  Arco Longo. Ataque à Distância com Arma: +4 para atingir, distância 45/180 m, um alvo. Acerto: 6 (1d8 + 2) de dano perfurante.  Batedores são caçadores e rastreadores competentes que oferecem seus serviços por uma taxa. A maioria caça presas selvagens, mas alguns poucos trabalham como caçadores de recompensa, atuando como guias ou fornecendo reconhecimento militar.  CAPITÃO DOS BANDIDOS  Humanoide Médio (qualquer raça), qualquer tendência não-leal Classe de Armadura 15 (couro batido) Pontos de Vida 65 (10d8 + 20) Deslocamento 9 m FOR 15 (+2) DES 16 (+3) CON 14 (+2) INT 14 (+2) SAB 11 (+0) CAR 14 (+2) Testes de Resistência For +4, Des +5, Sab +2 Perícias Atletismo +4, Enganação +4 Sentidos Percepção passiva 10 Idiomas dois idiomas quaisquer",1/8,25.0," Cimitarra. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 4 (1d6 + 1) de dano cortante.  Besta Leve. Ataque à Distância com Arma: +3 para atingir, distância 24/96 m, um alvo. Acerto: 5 (1d8 + 1) de dano perfurante.",5.0
CAPITÃO DOS BANDIDOS,Humanoide,Médio,qualquer tendência não-leal,11,2d8 + 2,12,9.0,11.0,0.0,12.0,1.0,12.0,1.0,10.0,0.0,10.0,0.0,10.0,0.0,"Sentidos Percepção passiva 10 Idiomas um idioma qualquer (geralmente Comum) Nível de Desafio 1/8 (25 XP) AÇÕES Cimitarra. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 4 (1d6 + 1) de dano cortante.  Besta Leve. Ataque à Distância com Arma: +3 para atingir, distância 24/96 m, um alvo. Acerto: 5 (1d8 + 1) de dano perfurante.  Bandidos andam em bandos e são, às vezes, liderados por rufiões, veteranos ou conjuradores. Nem todos os bandidos são malignos. Opressão, seca, doenças ou a fome, muitas vezes podem conduzir pessoas, outrora honestas, a uma vida de banditismo. Piratas são bandidos do alto mar. Eles podem ser flibusteiros interessados apenas em tesouros e matança, ou podem ser corsários sancionados pela coroa a atacar e saquear os navios de uma nação inimiga.  BATEDOR  Humanoide Médio (qualquer raça), qualquer tendência Classe de Armadura 13 (armadura de couro) Pontos de Vida 16 (3d8 + 3) Deslocamento 9 m FOR 11 (+0) DES 14 (+2) CON 12 (+1) INT 11 (+0) SAB 13 (+1) CAR 11 (+0) Perícias Furtividade +6, Natureza +4, Percepção +5,    Sobrevivência +5 Sentidos Percepção passiva 15 Idiomas um idioma qualquer (geralmente Comum) Nível de Desafio 1/2 (100 XP) Audição e Visão Aguçadas. O batedor tem vantagem em testes de Sabedoria (Percepção) relacionados à audição e à visão. AÇÕES Ataques Múltiplos. O batedor realiza dois ataques corpo-a-corpo ou dois ataques à distância.  Espada Curta. Ataque Corpo-a-Corpo com Arma: +4 para atingir, alcance 1,5 m, um alvo. Acerto: 5 (1d6 + 2) de dano perfurante.  Arco Longo. Ataque à Distância com Arma: +4 para atingir, distância 45/180 m, um alvo. Acerto: 6 (1d8 + 2) de dano perfurante.  Batedores são caçadores e rastreadores competentes que oferecem seus serviços por uma taxa. A maioria caça presas selvagens, mas alguns poucos trabalham como caçadores de recompensa, atuando como guias ou fornecendo reconhecimento militar.  CAPITÃO DOS BANDIDOS  Humanoide Médio (qualquer raça), qualquer tendência não-leal Classe de Armadura 15 (couro batido) Pontos de Vida 65 (10d8 + 20) Deslocamento 9 m FOR 15 (+2) DES 16 (+3) CON 14 (+2) INT 14 (+2) SAB 11 (+0) CAR 14 (+2) Testes de Resistência For +4, Des +5, Sab +2 Perícias Atletismo +4, Enganação +4 Sentidos Percepção passiva 10 Idiomas dois idiomas quaisquer",1/8,25.0," Cimitarra. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 4 (1d6 + 1) de dano cortante.  Besta Leve. Ataque à Distância com Arma: +3 para atingir, distância 24/96 m, um alvo. Acerto: 5 (1d8 + 1) de dano perfurante.",5.0
CAVALEIRO,Humanoide,Médio,qualquer tendência,52,8d8 + 16,18,9.0,16.0,3.0,11.0,0.0,14.0,2.0,11.0,0.0,11.0,0.0,15.0,2.0,"Testes de Resistência Con +4, Sab +2 Sentidos Percepção passiva 10 Idiomas um idioma qualquer (geralmente Comum) Nível de Desafio 3 (700 XP) Bravura. O cavaleiro tem vantagem em testes de resistência para não ser amedrontado. AÇÕES Ataques Múltiplos. O cavaleiro realiza dois ataques corpo-a-corpo.  Espada Grande. Ataque Corpo-a-Corpo com Arma: +5 para atingir, alcance 1,5 m, um alvo. Acerto: 10 (2d6 + 3) de dano cortante.  Besta Pesada. Ataque à Distância com Arma: +2 para atingir, distância 30/120 m, um alvo. Acerto: 5 (1d10) de dano perfurante.  Liderança (Recarrega após um Descanso Curto ou Longo). Por 1 minuto, o cavaleiro pode proferir um comando ou aviso especial para que qualquer criatura não-hostil que ele possa ver, a até 9 metros dele, realize uma jogada de ataque ou um teste de resistência. A criatura pode adicionar um d4 a jogada, considerando que ela possa ouvir e compreender o cavaleiro. Uma criatura pode ser beneficiada por apenas um dado de Liderança por vez. Esse efeito termina se o cavaleiro estiver incapacitado.   REAÇÕES Aparar. O cavaleiro adiciona 2 à sua CA contra um ataque corpo-a-corpo que poderia atingi-lo. Para tanto, o cavaleiro deve poder ver o atacante e estar empunhando uma arma corpo-a-corpo.  Cavaleiros são guerreiros que juraram servir governantes, ordens religiosas e causas nobres. A tendência de um cavaleiro determina até onde esse compromisso é honrado. Se realiza uma busca ou se patrulha um reino, um cavaleiro, muitas vezes, viaja com uma comitiva composta de escudeiros e mercenários que são plebeus.   CULTISTA Humanoide Médio (qualquer raça), qualquer tendência não-boa Classe de Armadura 12 (armadura de couro) Pontos de Vida 9 (2d8) Deslocamento 9 m FOR 11 (+0) DES 12 (+1) CON 10 (+0) INT 10 (+0) SAB 11 (+0) CAR 10 (+0) Perícias Enganação +2, Religião +2 Sentidos Percepção passiva 10 Idiomas um idioma qualquer (geralmente Comum)",3,700.0," Ataques Múltiplos. O cavaleiro realiza dois ataques corpo-a-corpo.  Espada Grande. Ataque Corpo-a-Corpo com Arma: +5 para atingir, alcance 1,5 m, um alvo. Acerto: 10 (2d6 + 3) de dano cortante.  Besta Pesada. Ataque à Distância com Arma: +2 para atingir, distância 30/120 m, um alvo. Acerto: 5 (1d10) de dano perfurante.",6.0
